# SOURMASH-MANIFEST-VERSION: 1.0
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/34b6c0203712d6269f19969789a0f57a.sig.gz,34b6c0203712d6269f19969789a0f57a,34b6c020,21,DNA,0,1000,52170,True,"GCA_000826945.1 Eimeria nieschulzi, ASM82694v1",/dev/fd/63
signatures/520e7d3c5ce2891b87b34cd553cf1a33.sig.gz,520e7d3c5ce2891b87b34cd553cf1a33,520e7d3c,21,DNA,0,1000,26113,True,"GCA_002216625.1 Lotmaria passim strain=ATCC PRA-403, ASM221662v1",/dev/fd/63
signatures/63db7261c1a11dbb7ec56e99cc4a7d43.sig.gz,63db7261c1a11dbb7ec56e99cc4a7d43,63db7261,21,DNA,0,1000,72656,True,"GCA_013115865.1 Perkinsus olseni, ASM1311586v1",/dev/fd/63
signatures/65d6a48277e865efc5fc54f2c7fcfcde.sig.gz,65d6a48277e865efc5fc54f2c7fcfcde,65d6a482,21,DNA,0,1000,27586,True,"GCA_001885115.2 Plasmodium brasilianum strain=Bolivian I, Pbrasilianum_v2",/dev/fd/63
signatures/51016115b6a49c23273886a43f705899.sig.gz,51016115b6a49c23273886a43f705899,51016115,21,DNA,0,1000,117803,True,"GCA_011320135.1 Phytophthora betacei strain=P8084, UAnd_PBet_P8084",/dev/fd/63
signatures/da0006966451719b42f768ccecbb6f3f.sig.gz,da0006966451719b42f768ccecbb6f3f,da000696,21,DNA,0,1000,541364,True,"GCA_000507305.1 Breviolum minutum Mf 1.05b.01 strain=Mf 1.05b.01, ASM50730v1",/dev/fd/63
signatures/fa2c9a49eee562ac4a1d4dcc8ddc0bbf.sig.gz,fa2c9a49eee562ac4a1d4dcc8ddc0bbf,fa2c9a49,21,DNA,0,1000,62007,True,"GCA_018136815.1 Isochrysis galbana cultivar=IZ, ASM1813681v1",/dev/fd/63
signatures/bef2938885b5f53115f0a6db5d3d8b90.sig.gz,bef2938885b5f53115f0a6db5d3d8b90,bef29388,21,DNA,0,1000,53324,True,"GCA_016864815.1 Phytophthora cactorum strain=P415, ASM1686481v1",/dev/fd/63
signatures/0d65d64e2d32189065c80cce5e9d5a4d.sig.gz,0d65d64e2d32189065c80cce5e9d5a4d,0d65d64e,21,DNA,0,1000,21801,True,"GCA_000006355.3 Plasmodium knowlesi strain H strain=H, GCA_000006355.2",/dev/fd/63
signatures/9f521ebd0a15e682d704082c4ff848af.sig.gz,9f521ebd0a15e682d704082c4ff848af,9f521ebd,21,DNA,0,1000,11494,True,"GCA_000150355.1 Plasmodium falciparum K1 strain=K1, ASM15035v1",/dev/fd/63
signatures/c5dc8073211b3982248829cb4f075ffe.sig.gz,c5dc8073211b3982248829cb4f075ffe,c5dc8073,21,DNA,0,1000,35489,True,"GCA_001922765.1 Pythium periplocum strain=CBS 532.74, Pythium_periplocum_1.0",/dev/fd/63
signatures/7f0721b92b665d50ff8d581acdf79980.sig.gz,7f0721b92b665d50ff8d581acdf79980,7f0721b9,21,DNA,0,1000,20797,True,"GCA_917563895.1 Entamoeba histolytica HM-1:IMSS strain=Rahman, Assembly 1",/dev/fd/63
signatures/e663efc8d1b82c88260d40e6768e1a57.sig.gz,e663efc8d1b82c88260d40e6768e1a57,e663efc8,21,DNA,0,1000,51851,True,"GCA_001447515.1 Pseudocohnilembus persalinus, ASM144751v1",/dev/fd/63
signatures/f24fa66166a9c6e3edf31f971fbd1093.sig.gz,f24fa66166a9c6e3edf31f971fbd1093,f24fa661,21,DNA,0,1000,13644,True,"GCA_019828565.1 Carpediemonas membranifera, ASM1982856v1",/dev/fd/63
signatures/a82f0466baa38f17def7cf33d5627dac.sig.gz,a82f0466baa38f17def7cf33d5627dac,a82f0466,21,DNA,0,1000,38352,True,"GCA_001933485.1 Phytophthora ramorum strain=EU1, CC2187_v1",/dev/fd/63
signatures/8007d58f852b88045c50f927040270b2.sig.gz,8007d58f852b88045c50f927040270b2,8007d58f,21,DNA,0,1000,48302,True,"GCA_003546545.1 Aphanomyces astaci strain=Si, astaci_Si",/dev/fd/63
signatures/93bec6d8cc761c24109a22ef8c5aefef.sig.gz,93bec6d8cc761c24109a22ef8c5aefef,93bec6d8,21,DNA,0,1000,42926,True,"GCA_003945155.1 Cyclospora cayetanensis, ASM394515v1",/dev/fd/63
signatures/47ee2e16db28802bb42b682c2ed0d53a.sig.gz,47ee2e16db28802bb42b682c2ed0d53a,47ee2e16,21,DNA,0,1000,67671,True,"GCA_017309695.1 Phytophthora cactorum strain=P404, ASM1730969v1",/dev/fd/63
signatures/3dd80605572d6f0d7fba17646ea00f0c.sig.gz,3dd80605572d6f0d7fba17646ea00f0c,3dd80605,21,DNA,0,1000,21195,True,"GCA_003594625.1 Trypanosoma cruzi strain=Colombiana, ASM359462v1",/dev/fd/63
signatures/1f77e6f13447c8c0f2cfe428e529efa8.sig.gz,1f77e6f13447c8c0f2cfe428e529efa8,1f77e6f1,21,DNA,0,1000,60988,True,"GCA_000224885.2 Toxoplasma gondii p89 strain=p89, TGP89A v02",/dev/fd/63
signatures/bf8343cebf8f3d377835fe722cf7ec12.sig.gz,bf8343cebf8f3d377835fe722cf7ec12,bf8343ce,21,DNA,0,1000,20883,True,"GCA_004335455.1 Nannochloropsis oculata CCMP525 strain=CCMP525, ASM433545v1",/dev/fd/63
signatures/436c2cfba8148cbfa4d5d2e7f72c900f.sig.gz,436c2cfba8148cbfa4d5d2e7f72c900f,436c2cfb,21,DNA,0,1000,29563,True,"GCA_000410695.2 Leishmania arabica strain=LEM1108, Leishmania_arabica_LEM1108-1.0.3",/dev/fd/63
signatures/b5f5d1c58142eac2d88ddef4df132cba.sig.gz,b5f5d1c58142eac2d88ddef4df132cba,b5f5d1c5,21,DNA,0,1000,30202,True,"GCA_000002875.2 Leishmania infantum JPCM5 strain=JPCM5, ASM287v2",/dev/fd/63
signatures/8caa015064314520a2284c5bee31b448.sig.gz,8caa015064314520a2284c5bee31b448,8caa0150,21,DNA,0,1000,17676,True,"GCA_900002375.2 Plasmodium berghei ANKA strain=ANKA, GCA_900002375",/dev/fd/63
signatures/8eb52b25fbe6a43f69d164a1b3eca293.sig.gz,8eb52b25fbe6a43f69d164a1b3eca293,8eb52b25,21,DNA,0,1000,31382,True,"GCA_900090035.2 Plasmodium ovale strain=PocGH01, PocGH01",/dev/fd/63
signatures/3ce223b7f46ea0fd8f880b2c46572d82.sig.gz,3ce223b7f46ea0fd8f880b2c46572d82,3ce223b7,21,DNA,0,1000,42385,True,"GCA_021020595.1 Acanthamoeba castellanii strain=C3, ASM2102059v1",/dev/fd/63
signatures/c175e391ca4e1ace1132138ec201c342.sig.gz,c175e391ca4e1ace1132138ec201c342,c175e391,21,DNA,0,1000,31551,True,"GCA_008330625.1 Cafeteria roenbergensis strain=Cflag, CrCflag",/dev/fd/63
signatures/4626bca1bba55e3780041f825bf9e258.sig.gz,4626bca1bba55e3780041f825bf9e258,4626bca1,21,DNA,0,1000,19046,True,"GCA_000149665.2 Plasmodium falciparum HB3, ASM14966v2",/dev/fd/63
signatures/d6b6c6455cdac7c93fc008b4550c8d7b.sig.gz,d6b6c6455cdac7c93fc008b4550c8d7b,d6b6c645,21,DNA,0,1000,53111,True,"GCA_000826425.1 Acanthamoeba lugdunensis, Acanthamoeba lugdunensis",/dev/fd/63
signatures/dba302c9a8134c5b9e8e20030731d3a2.sig.gz,dba302c9a8134c5b9e8e20030731d3a2,dba302c9,21,DNA,0,1000,58253,True,"GCA_000173235.2 Hyaloperonospora arabidopsidis Emoy2 strain=Emoy2, HyaAraEmoy2_2.0",/dev/fd/63
signatures/4978b5a825ace7654554b6a57bb2d26f.sig.gz,4978b5a825ace7654554b6a57bb2d26f,4978b5a8,21,DNA,0,1000,16607,True,"GCA_019345295.1 Trypanosoma cruzi strain=DM28, CSIC_DM28_1",/dev/fd/63
signatures/d51c030fc35f3c7d39ac1868d22bc0e9.sig.gz,d51c030fc35f3c7d39ac1868d22bc0e9,d51c030f,21,DNA,0,1000,9031,True,"GCA_009768925.2 Cryptosporidium bovis, ASM976892v2",/dev/fd/63
signatures/fef4f7ec521363d26b006cf1340b69a0.sig.gz,fef4f7ec521363d26b006cf1340b69a0,fef4f7ec,21,DNA,0,1000,23023,True,"GCA_003833335.1 Plasmodiophora brassicae strain=eH, Pldbra_eH_r1",/dev/fd/63
signatures/1cda7fefc00cd9bf2ff2edeb181aa7c8.sig.gz,1cda7fefc00cd9bf2ff2edeb181aa7c8,1cda7fef,21,DNA,0,1000,59131,True,"GCA_000687305.2 Phytophthora rubi strain=CBS 109.892, P.frag2.0",/dev/fd/63
signatures/e1af2da1230271330999b821c1895e42.sig.gz,e1af2da1230271330999b821c1895e42,e1af2da1,21,DNA,0,1000,60837,True,"GCA_019455475.1 Toxoplasma gondii strain=ME49xCTG, ASM1945547v1",/dev/fd/63
signatures/ac4d783e7966c06902601e731ba6af9d.sig.gz,ac4d783e7966c06902601e731ba6af9d,ac4d783e,21,DNA,0,1000,8,True,"GCA_902498725.1 Leishmania major strain Friedlin strain=Friedlin, Lma_mini",/dev/fd/63
signatures/e3674ad0ff62503d2fd8eb8481671c8d.sig.gz,e3674ad0ff62503d2fd8eb8481671c8d,e3674ad0,21,DNA,0,1000,58406,True,"GCA_016097395.1 Neospora caninum strain=Liverpool, Ncaninum_LIV",/dev/fd/63
signatures/8b9e18950bd4b7cf72498fd13396ed32.sig.gz,8b9e18950bd4b7cf72498fd13396ed32,8b9e1895,21,DNA,0,1000,20029,True,"GCA_004195245.1 Plasmodiophora brassicae, ASM419524v1",/dev/fd/63
signatures/28d4c5263075872a4d2b2d76caff6c44.sig.gz,28d4c5263075872a4d2b2d76caff6c44,28d4c526,21,DNA,0,1000,26474,True,"GCA_000320665.2 Plasmodium vivax Mauritania I strain=Mauritania I, PV_Mauritania_I_V1",/dev/fd/63
signatures/e116ffe8683a6fe2e68205b8ca891016.sig.gz,e116ffe8683a6fe2e68205b8ca891016,e116ffe8,21,DNA,0,1000,34054,True,"GCA_000365225.1 Trypanosoma cruzi Tula cl2 strain=Tula cl2, Trypanosoma_cruzi_Tula_cl2-1.0.1",/dev/fd/63
signatures/39b5ad056c6e9ed6cc996e807dbc560d.sig.gz,39b5ad056c6e9ed6cc996e807dbc560d,39b5ad05,21,DNA,0,1000,72829,True,"GCA_905182975.1 Paramecium primaurelia, Paramecium_primaurelia_V1",/dev/fd/63
signatures/20a21f72d284eb6edf690573bfe1ef63.sig.gz,20a21f72d284eb6edf690573bfe1ef63,20a21f72,21,DNA,0,1000,61274,True,"GCA_002025925.1 Phytophthora rubi strain=pd0101050015038, Pr4671",/dev/fd/63
signatures/07a4f9559a5e555c2134cf57b7c7ef10.sig.gz,07a4f9559a5e555c2134cf57b7c7ef10,07a4f955,21,DNA,0,1000,38468,True,"GCA_001933455.1 Phytophthora ramorum strain=EU1, CC2176_v1",/dev/fd/63
signatures/669ac8c91dd2b6062c2cdb4909d68436.sig.gz,669ac8c91dd2b6062c2cdb4909d68436,669ac8c9,21,DNA,0,1000,64252,True,"GCA_010194725.1 Phytophthora cactorum strain=D-1, Phyca_D",/dev/fd/63
signatures/9e5e167abaa225330723286e3202e59b.sig.gz,9e5e167abaa225330723286e3202e59b,9e5e167a,21,DNA,0,1000,47369,True,"GCA_003546825.1 Aphanomyces astaci strain=Da, Da",/dev/fd/63
signatures/700bc7271641dc17cfdf33cc11722cd3.sig.gz,700bc7271641dc17cfdf33cc11722cd3,700bc727,21,DNA,0,1000,24963,True,"GCA_000524495.1 Plasmodium inui San Antonio 1 strain=San Antonio 1, Plas_inui_San_Antonio_1_V1",/dev/fd/63
signatures/bcde5b9fcf2bd541a05e8dea04bbaf72.sig.gz,bcde5b9fcf2bd541a05e8dea04bbaf72,bcde5b9f,21,DNA,0,1000,15097,True,"GCA_020283505.1 Entamoeba histolytica MS96-3382 strain=MS96-3382, ASM2028350v1",/dev/fd/63
signatures/60e1db1e13b31d40e4158bd937221a7b.sig.gz,60e1db1e13b31d40e4158bd937221a7b,60e1db1e,21,DNA,0,1000,22577,True,"GCA_009727035.1 Plasmodiophora brassicae strain=P.b-2, ASM972703v1",/dev/fd/63
signatures/240e78522e6e4f6d24f1268e2141c94e.sig.gz,240e78522e6e4f6d24f1268e2141c94e,240e7852,21,DNA,0,1000,19710,True,"GCA_020048535.1 Bacillariophyta sp., ASM2004853v1",/dev/fd/63
signatures/019cf775af6412b25a47f4c9355e2435.sig.gz,019cf775af6412b25a47f4c9355e2435,019cf775,21,DNA,0,1000,38441,True,"GCA_001933395.1 Phytophthora ramorum strain=EU1, CC1033_v1",/dev/fd/63
signatures/0ab0e89fd16e95593e0c125ba29a4c30.sig.gz,0ab0e89fd16e95593e0c125ba29a4c30,0ab0e89f,21,DNA,0,1000,39519,True,"GCA_001278165.1 Phytophthora ramorum strain=EU2, SOD158v2",/dev/fd/63
signatures/e141e3379ad2cb76890a8991c1e6288c.sig.gz,e141e3379ad2cb76890a8991c1e6288c,e141e337,21,DNA,0,1000,42802,True,"GCA_003351265.1 Cyclospora cayetanensis strain=C8, ASM335126v1",/dev/fd/63
signatures/3c37aaee5f02269d17091e3883a070a3.sig.gz,3c37aaee5f02269d17091e3883a070a3,3c37aaee,21,DNA,0,1000,1461,True,"GCA_004369235.1 Perkinsus sp. BL_2016 strain=BL_2016, ASM436923v1",/dev/fd/63
signatures/a246a69a42f613c24be61f295d23d19b.sig.gz,a246a69a42f613c24be61f295d23d19b,a246a69a,21,DNA,0,1000,39252,True,"GCA_000499425.1 Eimeria acervulina strain=Houghton, EAH001",/dev/fd/63
signatures/606bcd7ebb243319e4c01ed278eb31d0.sig.gz,606bcd7ebb243319e4c01ed278eb31d0,606bcd7e,21,DNA,0,1000,19274,True,"GCA_000003085.2 Plasmodium yoelii yoelii, ASM308v2",/dev/fd/63
signatures/4d1e34016a653d2d5e2ff0f4c09d23a0.sig.gz,4d1e34016a653d2d5e2ff0f4c09d23a0,4d1e3401,21,DNA,0,1000,59956,True,"GCA_014706135.1 Phytophthora tubulina, ASM1470613v1",/dev/fd/63
signatures/e4d4b419e49b5ed25eb1fd7b4338b1f6.sig.gz,e4d4b419e49b5ed25eb1fd7b4338b1f6,e4d4b419,21,DNA,0,1000,8162,True,"GCA_014884835.1 Theileria parva strain=Uganda_3645, Tp_Uganda_3645_v1",/dev/fd/63
signatures/64356367ba8e3310a60377dfa8802ed3.sig.gz,64356367ba8e3310a60377dfa8802ed3,64356367,21,DNA,0,1000,56362,True,"GCA_009848525.1 Phytophthora sojae strain=P6497, Psojae2019.1",/dev/fd/63
signatures/ccf1c7bccf7065a41ddc760ab1d6c072.sig.gz,ccf1c7bccf7065a41ddc760ab1d6c072,ccf1c7bc,21,DNA,0,1000,42965,True,"GCA_002893305.1 Cyclospora cayetanensis strain=CHN_HEN01, ASM289330v1",/dev/fd/63
signatures/ba64c7831cb760658cdf157795853d44.sig.gz,ba64c7831cb760658cdf157795853d44,ba64c783,21,DNA,0,1000,61652,True,"GCA_015146115.1 Spumella sp. AR4D6 strain=AR4D6, ASM1514611v1",/dev/fd/63
signatures/a2bfecd589b8f8427f6166e71a0fbeb5.sig.gz,a2bfecd589b8f8427f6166e71a0fbeb5,a2bfecd5,21,DNA,0,1000,139841,True,"GCA_000413255.3 Physarum polycephalum strain=LU352, Physarum_polycephalum-10.0",/dev/fd/63
signatures/a4dda37f05984c348313caae95fe1d32.sig.gz,a4dda37f05984c348313caae95fe1d32,a4dda37f,21,DNA,0,1000,62302,True,"GCA_009733145.1 Phytophthora rubi strain=SCRP333, ASM973314v1",/dev/fd/63
signatures/b8f3304c73c96222b0d303c71874f075.sig.gz,b8f3304c73c96222b0d303c71874f075,b8f3304c,21,DNA,0,1000,18330,True,"GCA_900095625.1 Plasmodium chabaudi adami strain=DS, PchDS",/dev/fd/63
signatures/22624de180aedf62da12ada0047a5907.sig.gz,22624de180aedf62da12ada0047a5907,22624de1,21,DNA,0,1000,37873,True,"GCA_000340395.2 Phytophthora ramorum strain=EU1 2275, CC2275_v2",/dev/fd/63
signatures/9afa88bddb0de8cf73ddf774de2347ee.sig.gz,9afa88bddb0de8cf73ddf774de2347ee,9afa88bd,21,DNA,0,1000,30814,True,"GCA_000961115.1 Albugo candida strain=Em2, Alb_can_Em2.v1",/dev/fd/63
signatures/88ef7f57851c4d5b3df64b627c230999.sig.gz,88ef7f57851c4d5b3df64b627c230999,88ef7f57,21,DNA,0,1000,10101,True,"GCA_000498715.1 Giardia intestinalis strain=DH, ASM49871v1",/dev/fd/63
signatures/c79035e362a3c80e0eb6ff37b5abda9b.sig.gz,c79035e362a3c80e0eb6ff37b5abda9b,c79035e3,21,DNA,0,1000,19124,True,"GCA_900632095.1 Plasmodium falciparum, PfSD01-3",/dev/fd/63
signatures/15d4c8002fb82bc12a82b120ae10fdc7.sig.gz,15d4c8002fb82bc12a82b120ae10fdc7,15d4c800,21,DNA,0,1000,324895,True,"GCA_012273945.1 Macrocystis pyrifera ecotype=Peruvian, ASM1227394v1",/dev/fd/63
signatures/90f46ac48a88df3a3881a7478d1ec0ee.sig.gz,90f46ac48a88df3a3881a7478d1ec0ee,90f46ac4,21,DNA,0,1000,42925,True,"GCA_003944975.1 Cyclospora cayetanensis, ASM394497v1",/dev/fd/63
signatures/bd45bce59ea685cd1f0e3d43c3ff5fd8.sig.gz,bd45bce59ea685cd1f0e3d43c3ff5fd8,bd45bce5,21,DNA,0,1000,50017,True,"GCA_001314425.1 Phytophthora pluvialis, LC9-1v2",/dev/fd/63
signatures/baad2637cf99424c1b2135a947fe4415.sig.gz,baad2637cf99424c1b2135a947fe4415,baad2637,21,DNA,0,1000,18548,True,"GCA_000521075.1 Plasmodium falciparum NF135/5.C10 strain=NF135/5.C10, Plas_falc_NF135_5_C10_V1",/dev/fd/63
signatures/b70cbc3d0dda2e3a1f0979450785d39d.sig.gz,b70cbc3d0dda2e3a1f0979450785d39d,b70cbc3d,21,DNA,0,1000,24086,True,"GCA_001653735.1 Uroleptopsis citrina, Ucit_macronuclear_v.1.0",/dev/fd/63
signatures/0ccce153ee843335d84e1204a40b49b7.sig.gz,0ccce153ee843335d84e1204a40b49b7,0ccce153,21,DNA,0,1000,61375,True,"GCA_000250965.2 Toxoplasma gondii ARI strain=ARI, TGARI v2",/dev/fd/63
signatures/28ee3024adb09e3c5007850f190a5509.sig.gz,28ee3024adb09e3c5007850f190a5509,28ee3024,21,DNA,0,1000,33942,True,"GCA_002216535.1 Crithidia mellificae strain=ATCC 30254, ASM221653v1",/dev/fd/63
signatures/27c305741f6860dfe386802f445e5841.sig.gz,27c305741f6860dfe386802f445e5841,27c30574,21,DNA,0,1000,17768,True,"GCA_019319545.1 Trypanosoma cruzi strain=MHOM/ES/2008/SOL; DTU V, CSIC_SOL_1",/dev/fd/63
signatures/432b75502141b2a7650e71caf9a0ad3a.sig.gz,432b75502141b2a7650e71caf9a0ad3a,432b7550,21,DNA,0,1000,22434,True,"GCA_001606155.1 Tieghemostelium lacteum strain=TK, ASM160615v1",/dev/fd/63
signatures/25f9d3ba4ff0b327bb4eacd3ceed0967.sig.gz,25f9d3ba4ff0b327bb4eacd3ceed0967,25f9d3ba,21,DNA,0,1000,20922,True,"GCA_003594485.1 Trypanosoma cruzi strain=Ycl2, ASM359448v1",/dev/fd/63
signatures/2cdb84fed76b5dba68f0ba23624c2fc3.sig.gz,2cdb84fed76b5dba68f0ba23624c2fc3,2cdb84fe,21,DNA,0,1000,18214,True,"GCA_900617815.1 Plasmodium vinckei brucechwatti strain=1-69, Pvb1-69-2",/dev/fd/63
signatures/9ac6af8123aae2b730597282828ea2a4.sig.gz,9ac6af8123aae2b730597282828ea2a4,9ac6af81,21,DNA,0,1000,8877,True,"GCA_002093615.1 Cryptosporidium parvum strain=IaA15G1R1, ASM209361v1",/dev/fd/63
signatures/35a131962a317bacbfd517f371ccb9d4.sig.gz,35a131962a317bacbfd517f371ccb9d4,35a13196,21,DNA,0,1000,58141,True,"GCA_016807865.1 Toxoplasma gondii strain=ME49xCTG, ASM1680786v1",/dev/fd/63
signatures/295b70b6f44da3189bc94f85f137c0b6.sig.gz,295b70b6f44da3189bc94f85f137c0b6,295b70b6,21,DNA,0,1000,158242,True,"GCA_000310025.1 Ectocarpus siliculosus strain=Ec 32, ASM31002v1",/dev/fd/63
signatures/d0a85789494feb493b4f30864547ead4.sig.gz,d0a85789494feb493b4f30864547ead4,d0a85789,21,DNA,0,1000,9038,True,"GCA_001305455.2 Cryptosporidium parvum strain=UKP2, IMS version 2",/dev/fd/63
signatures/aa7c9b8527357dfe1e422abe22266518.sig.gz,aa7c9b8527357dfe1e422abe22266518,aa7c9b85,21,DNA,0,1000,17910,True,"GCA_000521115.1 Plasmodium falciparum CAMP/Malaysia strain=CAMP/Malaysia, Plas_falc_Malayan_Camp_V1",/dev/fd/63
signatures/099ca75e6e4dacf085a4dc73b24eb739.sig.gz,099ca75e6e4dacf085a4dc73b24eb739,099ca75e,21,DNA,0,1000,19222,True,"GCA_900632045.1 Plasmodium falciparum, PfDd2-3",/dev/fd/63
signatures/713c2fc2b804007d4712bf55d215082f.sig.gz,713c2fc2b804007d4712bf55d215082f,713c2fc2,21,DNA,0,1000,42861,True,"GCA_000826285.1 Acanthamoeba lenticulata, Acanthamoeba lenticulata",/dev/fd/63
signatures/65a8ab512f0bf5d86488ce033badb617.sig.gz,65a8ab512f0bf5d86488ce033badb617,65a8ab51,21,DNA,0,1000,8915,True,"GCA_001306245.1 Cryptosporidium parvum strain=UKP7, ASM130624v1",/dev/fd/63
signatures/152a86a03d13807bb0127d84197d24d1.sig.gz,152a86a03d13807bb0127d84197d24d1,152a86a0,21,DNA,0,1000,38621,True,"GCA_004137965.1 Phytophthora capsici, CPV_262",/dev/fd/63
signatures/c5d2836bc9a711765bf896480e24c44f.sig.gz,c5d2836bc9a711765bf896480e24c44f,c5d2836b,21,DNA,0,1000,36914,True,"GCA_001460835.1 Bodo saltans strain=Lake Konstanz, BSAL",/dev/fd/63
signatures/50681ddf89122b16674e7136cd093ffc.sig.gz,50681ddf89122b16674e7136cd093ffc,50681ddf,21,DNA,0,1000,78037,True,"GCA_021441665.1 Euplotes cf. woodruffi 2 WChen-2021, ASM2144166v1",/dev/fd/63
signatures/088a1da24250b8674d4699f69a832c14.sig.gz,088a1da24250b8674d4699f69a832c14,088a1da2,21,DNA,0,1000,18308,True,"GCA_000150435.3 Plasmodium falciparum 7G8 strain=7G8, Plas_falc_7G8_V1",/dev/fd/63
signatures/870cdcbccee99ca64b92680934c6c73d.sig.gz,870cdcbccee99ca64b92680934c6c73d,870cdcbc,21,DNA,0,1000,21226,True,"GCA_000482185.1 Angomonas desouzai strain=TCC079E, Ades_1.0",/dev/fd/63
signatures/1a02a912908dcac3cc6333a9b5fb1aad.sig.gz,1a02a912908dcac3cc6333a9b5fb1aad,1a02a912,21,DNA,0,1000,26692,True,"GCA_016759055.1 Paramecium bursaria strain=Dd1, ASM1675905v1",/dev/fd/63
signatures/e963e932cbfc3f80bb94f1dbfc731b5d.sig.gz,e963e932cbfc3f80bb94f1dbfc731b5d,e963e932,21,DNA,0,1000,30353,True,"GCA_003020905.1 Leishmania infantum strain=TR01, ASM302090v1",/dev/fd/63
signatures/3c265579ac6b4ba7004fbcb890bf9975.sig.gz,3c265579ac6b4ba7004fbcb890bf9975,3c265579,21,DNA,0,1000,27332,True,"GCA_900128585.1 Stramenopiles sp. TOSAG23-3, TOSAG23-3",/dev/fd/63
signatures/362c0736b38d3c77e344626c3f2b611d.sig.gz,362c0736b38d3c77e344626c3f2b611d,362c0736,21,DNA,0,1000,9170,True,"GCA_001835715.1 Cryptosporidium ubiquitum, ASM183571v1",/dev/fd/63
signatures/7165c10ab046092f6f9d45411f8f8f9b.sig.gz,7165c10ab046092f6f9d45411f8f8f9b,7165c10a,21,DNA,0,1000,53384,True,"GCA_016864665.1 Phytophthora cactorum strain=15-13, ASM1686466v1",/dev/fd/63
signatures/9a192d1619f8bc899624f94d0f99efdc.sig.gz,9a192d1619f8bc899624f94d0f99efdc,9a192d16,21,DNA,0,1000,49332,True,"GCA_002179805.1 Acanthamoeba lenticulata strain=PT-14, ALPT14_1.0",/dev/fd/63
signatures/81e83808c6b1b01ebb90f6778f78b38f.sig.gz,81e83808c6b1b01ebb90f6778f78b38f,81e83808,21,DNA,0,1000,38253,True,"GCA_001933345.1 Phytophthora ramorum strain=EU1, CC1008_v1",/dev/fd/63
signatures/014480d4d9cf074d35ebdc177605d4c0.sig.gz,014480d4d9cf074d35ebdc177605d4c0,014480d4,21,DNA,0,1000,17687,True,"GCA_900088445.1 Plasmodium berghei strain=NK65e, PbNK65E",/dev/fd/63
signatures/828360aa27e7a985ab5b80a0b2f8a9b9.sig.gz,828360aa27e7a985ab5b80a0b2f8a9b9,828360aa,21,DNA,0,1000,8790,True,"GCA_004337925.1 Cryptosporidium meleagridis strain=UKMEL4, UKMEL4.v0",/dev/fd/63
signatures/6dd694df28cd5bef4db08cb7e5e437da.sig.gz,6dd694df28cd5bef4db08cb7e5e437da,6dd694df,21,DNA,0,1000,30009,True,"GCA_003664525.1 Leishmania guyanensis strain=204-365, ASM366452v1",/dev/fd/63
signatures/950c2c8936177b6e4b23ca036b57402d.sig.gz,950c2c8936177b6e4b23ca036b57402d,950c2c89,21,DNA,0,1000,47867,True,"GCA_021527805.1 Aphanomyces euteiches strain=NC1, ASM2152780v1",/dev/fd/63
signatures/c3923032a055e8bbc78cbde7cedb80a0.sig.gz,c3923032a055e8bbc78cbde7cedb80a0,c3923032,21,DNA,0,1000,41872,True,"GCA_000499545.1 Eimeria tenella strain=Houghton, ETH001",/dev/fd/63
signatures/8bfdee149eb60f0aa7833bf44752ec7b.sig.gz,8bfdee149eb60f0aa7833bf44752ec7b,8bfdee14,21,DNA,0,1000,17334,True,"GCA_001602025.1 Plasmodium gaboni strain=SY75, ASM160202v1",/dev/fd/63
signatures/9e100b9664b620fa83890fef6f4f5f40.sig.gz,9e100b9664b620fa83890fef6f4f5f40,9e100b96,21,DNA,0,1000,22537,True,"GCA_009726665.1 Plasmodiophora brassicae strain=P.b-19, ASM972666v1",/dev/fd/63
signatures/19b2435dad799f86ffadbdd738314d2a.sig.gz,19b2435dad799f86ffadbdd738314d2a,19b2435d,21,DNA,0,1000,8384,True,"GCA_001593455.1 Cryptosporidium baileyi strain=TAMU-09Q1, CryBaiTAMU-09Q1-1.0",/dev/fd/63
signatures/e0ebdfd441c90dc9de873763b4216f45.sig.gz,e0ebdfd441c90dc9de873763b4216f45,e0ebdfd4,21,DNA,0,1000,63209,True,"GCA_009733025.1 Phytophthora fragariae strain=NOV-5, ASM973302v1",/dev/fd/63
signatures/8af2feb1897766af1e439164b6f59f53.sig.gz,8af2feb1897766af1e439164b6f59f53,8af2feb1,21,DNA,0,1000,49188,True,"GCA_009835175.1 Aphanomyces euteiches strain=ATCC 201684, Ae201684_v1",/dev/fd/63
signatures/e47de60dd626424533f81e5b0e9e42e8.sig.gz,e47de60dd626424533f81e5b0e9e42e8,e47de60d,21,DNA,0,1000,20112,True,"GCA_000723685.1 Plasmodium reichenowi strain=CDC, PREICH001",/dev/fd/63
signatures/20b899141cf778f35b11a8baf8359c89.sig.gz,20b899141cf778f35b11a8baf8359c89,20b89914,21,DNA,0,1000,24142,True,"GCA_015033625.1 Trypanosoma cruzi strain=Brazil clone A4, ASM1503362v1",/dev/fd/63
signatures/512cb8fe94bf60c4f221da0f2cc45559.sig.gz,512cb8fe94bf60c4f221da0f2cc45559,512cb8fe,21,DNA,0,1000,22456,True,"GCA_009726265.1 Plasmodiophora brassicae strain=P.b-39, ASM972626v1",/dev/fd/63
